ParcelID,SaleDate,SalePrice,Story,TotalSF,BldgAV,TotalAV,UseCode,NH,NHQual,ExtWalls,Grade,PctGood,FinAttic,FinBsmt,AV_SF,SP_SF
21-05-378-013,7/28/2015,112000,1 Story,1056,23896,32470,R 0040,40,0.986082,Alum/Vinyl,8,98,0,0,92.24,106.06
21-05-379-005,7/17/2014,35775,1 Story,819,12348,19765,R 0040,40,0.986082,Wood,4,48,0,0,72.4,43.68
21-05-380-006,10/5/2012,110000,1.5 & 1 Story,2300,29013,36050,R 0040,40,0.986082,Alum/Vinyl,7,88,0,0,47.02,47.83
21-05-380-015,6/14/2012,43000,1 Story,864,9384,19755,R 0040,40,0.986082,Alum/Vinyl,4,60,0,0,68.59,49.77
21-05-380-016,6/5/2015,116000,Dr/Bi-Level,1276,29532,38215,R 0040,40,0.986082,Alum/Vinyl,9,65,0,1,89.85,90.91
21-05-405-007,4/30/2010,113500,2 Story,1572,26071,32006,R 0040,40,0.986082,Alum/Vinyl,10,98,0,0,61.08,72.2
21-05-405-008,5/11/2010,110000,1 Story,1274,29038,34973,R 0040,40,0.986082,Alum/Vinyl,10,98,0,1,82.35,86.34
21-05-405-009,5/26/2010,110000,1 Story,1274,24786,30721,R 0040,40,0.986082,Alum/Vinyl,10,98,0,0,72.34,86.34
21-05-405-030,6/3/2010,133551,2 Story,1483,31188,36587,R 0040,40,0.986082,Alum/Vinyl,10,98,0,0,74.01,90.05
21-05-406-003,3/1/2011,84000,1.5 & 1 Story,1230,20158,25583,R 0040,40,0.986082,Alum/Vinyl,5,65,0,0,62.4,68.29
21-05-413-012,7/1/2011,82000,1.5 Finished,1657,21343,26834,R 0040,40,0.986082,Alum/Vinyl,5,55,0,0,48.58,49.49
21-05-414-005,11/10/2014,85500,2 & 1 Story,1435,25690,30130,R 0040,40,0.986082,Alum/Vinyl,7,82,0,0,62.99,59.58
21-05-414-009,5/14/2012,63000,1.5 Finished,1219,18514,24979,R 0040,40,0.986082,Alum/Vinyl,5,62,0,0,61.47,51.68
21-05-429-001,9/16/2014,25000,1 Story,791,10569,15267,R 0040,38,0.813652,Wood,3,55,0,0,57.9,31.61
21-05-429-021,6/30/2015,43000,1 Story,800,15958,20965,R 0040,38,0.813652,Alum/Vinyl,8,65,0,0,78.62,53.75
21-05-431-012,7/22/2013,87500,1 Story,1235,23842,29387,R 0040,38,0.813652,Alum/Vinyl,8,98,0,0,71.39,70.85
21-05-433-017,3/4/2014,15000,1.5 & 1 Story,1111,6605,10958,R 0040,38,0.813652,Alum/Vinyl,4,60,0,0,29.59,13.5
21-05-434-003,10/30/2014,89000,1 Story,1040,12982,18212,R 0040,40,0.986082,Alum/Vinyl,10,98,0,0,52.53,85.58
21-05-434-009,8/14/2014,62000,1.5 Finished,1262,18415,23945,R 0040,40,0.986082,Wood,5,60,0,0,56.92,49.13
21-05-434-010,9/2/2015,70000,1.5 Finished,1188,15580,21110,R 0040,40,0.986082,Wood,5,55,0,0,53.31,58.92
21-05-434-028,3/29/2013,60000,1 Story,901,13931,19449,R 0040,40,0.986082,Alum/Vinyl,4,60,0,0,64.76,66.59
21-05-434-031,10/30/2014,89000,1 Story,1040,13809,19339,R 0040,40,0.986082,Alum/Vinyl,10,98,0,0,55.79,85.58
21-05-434-038,10/15/2010,64000,1 Story,936,17570,23245,R 0040,40,0.986082,Wood,9,58,0,1,74.5,68.38
21-05-434-042,10/8/2009,45000,1 Story,906,14238,18333,R 0040,40,0.986082,Alum/Vinyl,5,55,0,0,60.71,49.67
21-05-435-002,2/18/2013,18000,1 Story,600,2777,6000,R 0040,40,0.986082,Alum/Vinyl,3,55,0,0,30,30
21-05-436-023,2/22/2011,27500,1.5 & 1 Story,1406,17907,22731,R 0040,40,0.986082,Wood,5,50,0,0,48.5,19.56
21-05-436-036,4/30/2010,83000,1.5 Finished,1440,26847,32910,R 0040,40,0.986082,Alum/Vinyl,7,72,0,0,68.56,57.64
21-05-451-005,4/2/2015,65000,1.5 Finished,1196,18279,24115,R 0040,40,0.986082,Wood,7,60,0,0,60.49,54.35
21-05-451-006,5/27/2011,46000,1.5 & 1 Story,1154,17713,23550,R 0040,40,0.986082,Alum/Vinyl,4,65,0,0,61.22,39.86
21-05-451-010,6/15/2011,20000,1 Story,877,13720,19794,R 0040,40,0.986082,Alum/Vinyl,4,53,1,0,67.71,22.81
21-05-452-020,12/22/2014,65000,1 Story,1036,23539,28662,R 0040,40,0.986082,Wood,8,78,0,0,83,62.74
21-05-453-002,3/31/2011,71000,1 Story,808,16351,20898,R 0040,40,0.986082,Alum/Vinyl,4,60,1,0,77.59,87.87
21-05-456-009,5/22/2013,75000,1.5 Finished,1390,21829,26939,R 0040,40,0.986082,Wood,5,80,0,0,58.14,53.96
21-05-457-002,8/31/2010,59500,1.5 & 1 Story,1405,19336,24686,R 0040,40,0.986082,Alum/Vinyl,4,60,0,0,52.71,42.35
21-05-458-003,8/24/2009,78900,1.5 & 1 Story,1258,19358,23277,R 0040,40,0.986082,Alum/Vinyl,4,73,0,0,55.51,62.72
21-05-458-007,7/23/2009,79500,1 Story,1143,20648,26502,R 0040,40,0.986082,Alum/Vinyl,7,60,1,0,69.56,69.55
21-05-458-008,5/14/2014,75000,1 Story,1075,12942,18999,R 0040,40,0.986082,Wood,8,68,0,0,53.02,69.77
21-05-460-002,6/4/2010,98000,1.5 Finished,1568,21347,26821,R 0040,40,0.986082,Alum/Vinyl,5,65,0,0,51.32,62.5
21-05-460-003,8/29/2013,87000,1.5 Finished,1581,20128,25602,R 0040,40,0.986082,Alum/Vinyl,7,60,0,0,48.58,55.03
21-05-460-006,10/9/2013,58000,1 Story,1040,14027,21000,R 0040,40,0.986082,Alum/Vinyl,4,66,1,0,60.58,55.77
21-05-460-008,11/4/2013,54500,1 Story,942,16442,21552,R 0040,40,0.986082,Alum/Vinyl,5,50,0,0,68.64,57.86
21-05-461-009,3/26/2013,78661,1 Story,1040,19397,24247,R 0040,40,0.986082,Alum/Vinyl,10,98,0,0,69.94,75.64
21-05-462-016,6/25/2012,88000,1 Story,894,16192,24243,R 0040,40,0.986082,Alum/Vinyl,3,60,0,0,81.35,98.43
21-05-462-019,3/23/2009,104000,1 Story,1248,21574,28871,R 0040,40,0.986082,Wood,8,70,0,0,69.4,83.33
21-05-463-013,12/28/2009,95500,1 Story,1028,18269,23558,R 0040,40,0.986082,Alum/Vinyl,4,68,0,1,68.75,92.9
21-05-463-014,2/20/2015,35900,1.5 & 1 Story,1674,25105,30043,R 0040,40,0.986082,Wood,5,58,0,0,53.84,21.45
21-05-464-007,8/31/2015,114900,1 Story,1160,25322,30682,R 0040,40,0.986082,Wood,8,70,0,1,79.35,99.05
21-05-476-006,9/18/2015,78000,1.5 Finished,1434,22116,28230,R 0040,40,0.986082,Alum/Vinyl,5,65,0,0,59.06,54.39
21-05-476-014,10/10/2012,35000,1 Story,980,11365,18045,R 0040,40,0.986082,Alum/Vinyl,5,60,0,0,55.24,35.71
21-05-476-020,6/14/2013,20000,1 Story,1509,16297,23700,R 0040,40,0.986082,Alum/Vinyl,5,62,0,0,47.12,13.25
21-05-476-024,10/2/2015,75000,1 Story,936,21324,26155,R 0040,40,0.986082,Alum/Vinyl,7,65,0,0,83.83,80.13
21-05-476-034,6/8/2015,69900,1 Story,883,13973,21292,R 0040,40,0.986082,Alum/Vinyl,5,62,0,1,72.34,79.16
21-05-476-035,5/22/2009,84000,1.5 & 1 Story,1660,23877,31196,R 0040,40,0.986082,Wood,8,60,0,1,56.38,50.6
21-05-476-043,7/22/2013,84900,2 Story,1352,22764,28935,R 0040,40,0.986082,Alum/Vinyl,7,68,0,0,64.2,62.8
21-05-477-003,11/1/2011,82000,1 Story,1275,18577,23716,R 0040,40,0.986082,Brick,10,72,1,0,55.8,64.31
21-05-478-028,5/3/2012,86000,1 Story,1235,18246,23624,R 0040,40,0.986082,Alum/Vinyl,4,65,0,0,57.39,69.64
21-05-478-032,4/21/2010,69900,1.5 & 1 Story,1094,19052,23719,R 0040,40,0.986082,Alum/Vinyl,5,58,0,0,65.04,63.89
21-05-478-042,7/2/2012,21199,2 & 1 Story,1352,15766,20668,R 0040,40,0.986082,Alum/Vinyl,5,60,0,0,45.86,15.68
21-05-480-011,7/29/2011,81000,2 Story,1456,21678,27520,R 0040,40,0.986082,Alum/Vinyl,8,95,0,0,56.7,55.63
21-05-480-014,9/28/2009,130860,2 & 1 Story,1427,32841,38588,R 0040,40,0.986082,Alum/Vinyl,8,95,0,0,81.12,91.7
21-05-480-015,2/28/2012,103000,2 Story,1332,33198,38945,R 0040,40,0.986082,Alum/Vinyl,9,95,0,0,87.71,77.33
21-05-480-018,3/29/2013,76900,2 Story,1368,29344,35345,R 0040,40,0.986082,Alum/Vinyl,9,95,0,0,77.51,56.21
21-05-480-019,7/2/2014,118900,2 Story,1392,36789,42786,R 0040,40,0.986082,Alum/Vinyl,8,95,0,1,92.21,85.42
21-05-480-021,6/25/2012,100000,2 Story,1272,33361,38879,R 0040,40,0.986082,Alum/Vinyl,8,95,0,0,91.7,78.62
21-05-480-022,1/13/2012,101500,1 Story,1040,28629,35853,R 0040,40,0.986082,Alum/Vinyl,8,95,0,0,103.42,97.6
21-05-481-004,5/29/2015,75000,1 Story,1173,21208,26713,R 0040,40,0.986082,Wood,4,70,0,0,68.32,63.94
21-05-481-016,12/12/2012,37000,1 Story,1114,14193,19687,R 0040,40,0.986082,Alum/Vinyl,4,48,1,0,53.02,33.21
21-05-482-002,10/4/2013,75500,1.5 & 1 Story,1416,23648,28263,R 0040,40,0.986082,Alum/Vinyl,5,70,0,0,59.88,53.32
21-05-482-003,6/21/2011,95000,2 Story,1560,26394,31164,R 0040,40,0.986082,Wood,7,68,0,0,59.93,60.9
21-05-484-002,11/26/2012,85000,1.5 & 1 Story,1288,20071,24289,R 0040,40,0.986082,Alum/Vinyl,5,65,0,0,56.57,65.99
21-06-226-011,1/20/2010,94500,1 Story,1844,20380,30044,R 0040,39,0.86839,Brick,10,85,0,1,48.88,51.25
21-06-227-004,3/11/2015,122000,1 Story,1256,20253,31090,R 0040,39,0.86839,Wood,9,80,0,1,74.26,97.13
21-06-228-003,12/1/2009,117750,1 Story,990,18594,29179,R 0040,39,0.86839,Wood,9,75,0,1,88.42,118.94
21-06-228-012,8/30/2013,129500,Tri-Level,1052,25966,34725,R 0040,39,0.86839,Alum/Vinyl,8,98,0,1,99.03,123.1
21-08-126-034,10/21/2013,90000,St Bi-Level,720,17193,24250,R 0040,40,0.986082,Alum/Vinyl,8,98,0,1,101.04,125
21-08-126-036,6/3/2009,116000,St Bi-Level,818,18534,26591,R 0040,40,0.986082,Alum/Vinyl,8,98,0,1,97.52,141.81
21-08-126-038,10/11/2013,84500,1 Story,1128,17406,23677,R 0040,40,0.986082,Alum/Vinyl,8,98,0,0,62.97,74.91
21-08-126-042,10/30/2009,88500,1 Story,1136,15679,22756,R 0040,40,0.986082,Alum/Vinyl,9,98,0,0,60.1,77.9
21-08-130-007,3/20/2015,75900,1 Story,960,22548,27706,R 0040,40,0.986082,Alum/Vinyl,9,62,0,0,86.58,79.06
21-08-133-002,5/22/2015,88500,1.5 Finished,1155,20123,26305,R 0040,40,0.986082,Alum/Vinyl,4,62,0,0,68.32,76.62
21-08-133-003,9/9/2010,60000,1.5 Finished,1152,12094,17865,R 0040,40,0.986082,Stucco,5,62,0,0,46.52,52.08
21-08-133-005,10/1/2012,45000,Quad-Level,1472,13489,19000,R 0040,40,0.986082,Alum/Vinyl,4,62,0,1,38.72,30.57
21-08-178-005,4/30/2015,40000,1 Story,1033,10628,21130,R 0040,40,0.986082,Asphalt Shingle,4,50,0,0,61.36,38.72
21-08-178-006,8/4/2015,73900,1.5 & 1 Story,1126,17812,24532,R 0040,40,0.986082,Alum/Vinyl,5,75,0,0,65.36,65.63
21-08-178-009,10/21/2014,91000,1 Story,1008,15958,25052,R 0040,40,0.986082,Alum/Vinyl,4,62,0,0,74.56,90.28
21-08-178-013,3/30/2015,90000,1 Story,952,24991,30809,R 0040,40,0.986082,Alum/Vinyl,8,95,0,0,97.09,94.54
21-08-179-004,10/18/2013,61900,1 Story,836,18701,24246,R 0040,40,0.986082,Alum/Vinyl,4,70,0,0,87.01,74.04
21-08-179-010,12/22/2013,72500,1 Story,952,18809,24064,R 0040,40,0.986082,Alum/Vinyl,8,88,0,0,75.83,76.16
21-08-179-013,11/4/2014,84000,1 Story,952,16999,22544,R 0040,40,0.986082,Alum/Vinyl,8,90,0,0,71.04,88.24
21-08-179-023,9/15/2011,121500,1 Story,1050,27990,33535,R 0040,40,0.986082,Alum/Vinyl,9,98,0,0,95.81,115.71
21-08-181-011,5/7/2009,62000,1 Story,700,11423,16962,R 0040,40,0.986082,Alum/Vinyl,5,62,0,0,72.69,88.57
21-08-182-011,9/17/2014,89370,1 Story,960,23593,31044,R 0040,40,0.986082,Alum/Vinyl,10,98,0,1,97.01,93.09
21-08-184-005,12/31/2014,130900,1 Story,1238,40511,46443,R 0040,40,0.986082,Alum/Vinyl,10,98,0,1,112.54,105.74
21-08-202-001,9/25/2009,81000,1 Story,806,17947,22899,R 0040,40,0.986082,Alum/Vinyl,4,72,1,0,85.23,100.5
21-08-202-003,4/30/2010,47000,2 & 1 Story,1068,8841,14146,R 0040,40,0.986082,Alum/Vinyl,5,52,1,0,39.74,44.01
21-08-202-013,9/12/2013,125000,1.5 Finished,2036,31094,36046,R 0040,40,0.986082,Alum/Vinyl,4,78,0,0,53.11,61.39
21-08-203-008,1/24/2014,76500,1.5 & 1 Story,1494,24121,29600,R 0040,40,0.986082,Alum/Vinyl,7,68,0,0,59.44,51.2
21-08-204-001,4/29/2010,62000,1 Story,758,12518,18036,R 0040,40,0.986082,Alum/Vinyl,4,67,0,0,71.38,81.79
21-08-204-010,4/13/2010,85000,1 Story,768,15443,20961,R 0040,40,0.986082,Alum/Vinyl,4,65,1,0,81.88,110.68
21-08-204-012,8/10/2012,113500,2 & 1 Story,1295,27791,33309,R 0040,40,0.986082,Alum/Vinyl,5,78,0,0,77.16,87.64
21-08-204-013,6/23/2010,69000,1.5 Finished,1552,20808,25960,R 0040,40,0.986082,Alum/Vinyl,5,60,0,0,50.18,44.46
21-08-204-017,7/31/2014,55000,1 Story,980,17779,23297,R 0040,40,0.986082,Alum/Vinyl,8,80,0,0,71.32,56.12
21-08-205-003,4/19/2010,73000,1 Story,1176,24586,29884,R 0040,40,0.986082,Alum/Vinyl,7,70,0,0,76.23,62.07
21-08-205-010,4/16/2012,81000,1 Story,916,21423,26908,R 0040,40,0.986082,Alum/Vinyl,5,62,0,0,88.13,88.43
21-08-205-011,5/15/2014,78500,1 Story,1025,23159,28644,R 0040,40,0.986082,Brick Front,8,90,0,0,83.84,76.59
21-08-205-012,3/30/2012,103500,1.5 & 1 Story,1410,25228,30713,R 0040,40,0.986082,Alum/Vinyl,5,70,0,1,65.35,73.4
21-08-205-015,11/4/2014,75000,1 Story,1201,20581,25700,R 0040,40,0.986082,Alum/Vinyl,5,62,0,0,64.2,62.45
21-08-206-002,4/27/2011,77000,1.5 & 1 Story,1255,24520,30172,R 0040,40,0.986082,Alum/Vinyl,5,70,0,0,72.12,61.35
21-08-206-010,4/24/2015,93500,1.5 Finished,1381,20239,25893,R 0040,40,0.986082,Alum/Vinyl,4,72,0,0,56.25,67.7
21-08-206-011,7/26/2012,72500,1.5 & 1 Story,1579,21978,27630,R 0040,40,0.986082,Alum/Vinyl,5,62,0,0,52.5,45.92
21-08-207-005,1/11/2012,80000,1 Story,798,20006,25595,R 0040,40,0.986082,Alum/Vinyl,7,65,0,0,96.22,100.25
21-08-207-016,5/21/2015,83500,1 Story,885,18074,23291,R 0040,40,0.986082,Alum/Vinyl,5,55,0,0,78.95,94.35
21-08-208-020,8/12/2011,81000,1.5 & 1 Story,1182,19147,25535,R 0040,40,0.986082,Alum/Vinyl,5,72,0,0,64.81,68.53
21-08-209-008,9/7/2013,122000,1.5 & 1 Story,3419,35643,44282,R 0040,40,0.986082,Alum/Vinyl,8,70,0,0,38.86,35.68
21-08-210-001,6/24/2009,30000,1 Story,863,3273,8952,R 0040,40,0.986082,Asphalt Shingle,3,45,0,0,31.12,34.76
21-08-210-009,6/1/2010,95000,1 Story,952,21874,27468,R 0040,40,0.986082,Alum/Vinyl,8,90,0,0,86.56,99.79
21-08-211-003,7/1/2010,97000,1 Story,896,22226,28309,R 0040,40,0.986082,Wood,8,75,0,0,94.78,108.26
21-08-211-005,7/19/2013,60000,1 Story,1040,14251,19845,R 0040,40,0.986082,Alum/Vinyl,4,55,0,0,57.25,57.69
21-08-211-007,7/18/2014,136000,1 Story,1044,34619,40213,R 0040,40,0.986082,Alum/Vinyl,9,85,0,1,115.55,130.27
21-08-212-008,9/22/2010,65000,1 Story,760,19524,24625,R 0040,40,0.986082,Alum/Vinyl,7,65,1,0,97.2,85.53
21-08-212-016,6/25/2015,118000,1.5 & 1 Story,1262,23762,29560,R 0040,40,0.986082,Alum/Vinyl,5,70,0,0,70.27,93.5
21-08-212-017,8/9/2013,110000,1.5 & 1 Story,1262,23396,29192,R 0040,40,0.986082,Alum/Vinyl,5,65,0,0,69.39,87.16
21-08-212-022,12/23/2009,127500,2 & 1 Story,1896,31266,37620,R 0040,40,0.986082,Alum/Vinyl,8,72,0,0,59.53,67.25
21-08-212-023,10/20/2010,92500,1 Story,1232,26642,35399,R 0040,40,0.986082,Alum/Vinyl,10,72,0,0,86.2,75.08
21-08-213-007,9/10/2014,76000,1.5 & 1 Story,1458,23783,32339,R 0040,40,0.986082,Alum/Vinyl,5,68,0,0,66.54,52.13
21-08-213-009,6/27/2013,72500,1 Story,668,16122,21780,R 0040,40,0.986082,Alum/Vinyl,7,73,0,1,97.81,108.53
21-08-226-005,2/20/2013,74000,2 Story,1566,23936,29352,R 0040,40,0.986082,Wood,8,55,0,0,56.23,47.25
21-08-226-007,8/17/2012,48000,1.5 Finished,1358,12598,18238,R 0040,40,0.986082,Alum/Vinyl,5,65,0,0,40.29,35.35
21-08-226-011,4/27/2009,105000,1.5 & 1 Story,1470,21189,26349,R 0040,40,0.986082,Alum/Vinyl,5,72,0,0,53.77,71.43
21-08-226-012,7/15/2013,108000,1.5 Finished,1270,24531,29691,R 0040,40,0.986082,Alum/Vinyl,9,78,0,0,70.14,85.04
21-08-226-018,11/14/2014,29700,1.5 Finished,1322,20870,26573,R 0040,40,0.986082,Alum/Vinyl,4,68,0,0,60.3,22.47
21-08-226-025,7/28/2014,87500,2 & 1 Story,1603,25793,29580,R 0040,40,0.986082,Alum/Vinyl,8,70,0,0,55.36,54.59
21-08-226-026,7/15/2009,89500,1 Story,968,17083,20043,R 0040,40,0.986082,Alum/Vinyl,5,70,0,0,62.12,92.46
21-08-226-028,7/29/2013,40250,1 Story,1023,24358,28289,R 0040,40,0.986082,Brick,9,62,1,0,82.96,39.35
21-08-226-029,12/3/2013,37500,1 Story,672,10025,14000,R 0040,40,0.986082,Alum/Vinyl,7,68,0,0,62.5,55.8
21-08-226-033,5/30/2014,79900,1.5 & 1 Story,1387,21507,26667,R 0040,40,0.986082,Alum/Vinyl,7,65,0,0,57.68,57.61
21-08-226-035,7/1/2013,108000,1.5 & 1 Story,1653,21023,26183,R 0040,40,0.986082,Wood,7,68,0,0,47.52,65.34
21-08-226-040,5/29/2015,81000,1 Story,1220,18435,25659,R 0040,40,0.986082,Alum/Vinyl,4,55,0,0,63.1,66.39
21-08-226-043,5/13/2009,45000,1 Story,936,18310,23423,R 0040,40,0.986082,Alum/Vinyl,7,62,1,0,75.07,48.08
21-08-226-045,5/27/2010,70000,1 Story,1264,23074,28372,R 0040,40,0.986082,Alum/Vinyl,7,65,0,0,67.34,55.38
21-08-226-046,6/12/2015,81000,1 Story,832,20306,25604,R 0040,40,0.986082,Alum/Vinyl,8,70,0,0,92.32,97.36
21-08-226-047,6/23/2014,84900,1 Story,1338,18765,24063,R 0040,40,0.986082,Masonite,5,62,0,0,53.95,63.45
21-08-228-016,7/9/2014,40650,1 Story,632,13090,18266,R 0040,40,0.986082,Wood,4,60,0,0,86.71,64.32
21-08-228-028,10/16/2014,78000,2 Story,1560,25857,33825,R 0040,40,0.986082,Alum/Vinyl,7,68,0,0,65.05,50
21-08-228-031,12/3/2014,105000,1.5 & 1 Story,1191,18924,27357,R 0040,40,0.986082,Alum/Vinyl,4,77,0,0,68.91,88.16
21-08-228-035,10/9/2013,82900,1 Story,768,18609,25949,R 0040,40,0.986082,Alum/Vinyl,7,75,1,0,101.36,107.94
21-08-228-049,9/15/2011,96750,1.5 Finished,1550,26022,32133,R 0040,40,0.986082,Wood,9,70,0,0,62.19,62.42
21-08-228-054,8/26/2013,115900,2 & 1 Story,1919,22342,31293,R 0040,40,0.986082,Alum/Vinyl,5,68,0,0,48.92,60.4
21-08-228-058,4/10/2014,78500,1 Story,865,18812,23448,R 0040,40,0.986082,Wood,4,60,0,0,81.32,90.75
21-08-252-005,9/27/2013,45000,1 Story,684,18446,23966,R 0040,40,0.986082,Alum/Vinyl,8,70,0,0,105.11,65.79
21-08-252-033,10/15/2015,87000,1 Story,1126,24413,32800,R 0040,40,0.986082,Alum/Vinyl,7,78,0,1,87.39,77.26
21-08-254-015,5/7/2015,75000,1 Story,1032,22620,28340,R 0040,40,0.986082,Alum/Vinyl,9,82,0,0,82.38,72.67
21-08-254-021,2/22/2010,106000,1 Story,980,23930,30020,R 0040,40,0.986082,Alum/Vinyl,10,80,0,0,91.9,108.16
21-08-330-009,12/19/2014,127000,2 Story,1538,26879,31328,R 0040,40,0.986082,Alum/Vinyl,7,90,0,0,61.11,82.57
21-08-331-021,5/22/2009,265000,2 & 1 Story,2881,75097,89884,R 0040,53,1.261413,Alum/Vinyl,14,98,0,0,93.6,91.98
21-08-331-023,11/27/2013,245000,2 & 1 Story,2240,58385,79329,R 0040,53,1.261413,Brick Front,12,98,0,1,106.24,109.38
21-08-331-025,6/15/2012,290000,1 Story,2361,80793,95558,R 0040,53,1.261413,Brick Front,14,98,0,1,121.42,122.83
21-08-331-034,9/2/2014,242000,2 & 1 Story,2364,65608,81649,R 0040,53,1.261413,Alum/Vinyl,14,98,0,0,103.62,102.37
21-08-332-002,6/22/2015,240000,2 & 1 Story,2322,71221,87216,R 0040,53,1.261413,Alum/Vinyl,14,98,0,1,112.68,103.36
21-08-376-018,2/19/2010,266000,1 Story,1983,67246,83021,R 0040,53,1.261413,Brick,12,98,0,1,125.6,134.14
21-08-376-021,8/21/2014,240000,2 & 1 Story,2752,62160,83562,R 0040,53,1.261413,Brick Front,13,98,0,0,91.09,87.21
21-08-376-028,6/2/2009,240000,2 & 1 Story,2441,55468,70469,R 0040,53,1.261413,Alum/Vinyl,12,98,0,0,86.61,98.32
21-08-377-002,6/20/2014,235000,1 Story,1755,59116,73619,R 0040,53,1.261413,Alum/Vinyl,13,98,0,1,125.84,133.9
21-08-377-003,2/28/2013,248000,1 Story,2625,67895,81428,R 0040,53,1.261413,Stucco,14,98,0,0,93.06,94.48
21-08-378-003,10/20/2014,201000,1 Story,1595,42148,58610,R 0040,53,1.261413,Wood,12,98,0,1,110.24,126.02
21-08-378-009,1/15/2014,280000,2 & 1 Story,2988,74883,91833,R 0040,53,1.261413,Alum/Vinyl,13,98,0,0,92.2,93.71
21-08-378-010,5/20/2009,275000,2 Story,2648,70422,87372,R 0040,53,1.261413,Wood,13,98,0,1,98.99,103.85
21-08-378-015,7/9/2010,275000,1 Story,1804,73135,88835,R 0040,53,1.261413,Brick Front,13,98,0,1,147.73,152.44
21-08-378-017,12/2/2013,280000,2 Story,2891,75599,92162,R 0040,53,1.261413,Alum/Vinyl,14,98,0,0,95.64,96.85
21-08-378-018,3/23/2015,272000,1 Story,1926,66652,82352,R 0040,53,1.261413,Alum/Vinyl,14,98,0,0,128.27,141.23
21-08-378-021,7/16/2010,240000,1 Story,1857,68736,86219,R 0040,53,1.261413,Alum/Vinyl,14,98,0,1,139.29,129.24
21-08-379-004,5/24/2010,339400,1 Story,1808,74855,97232,R 0040,53,1.261413,Wood,14,98,0,1,161.34,187.72
21-08-380-001,3/16/2009,247000,2 Story,2072,51099,66100,R 0040,53,1.261413,Brick Front,12,98,0,0,95.7,119.21
21-08-380-004,5/24/2011,240000,2 & 1 Story,2388,61545,75302,R 0040,53,1.261413,Alum/Vinyl,13,98,0,1,94.6,100.5
21-08-380-014,6/25/2011,265000,2 & 1 Story,3680,86116,99387,R 0040,53,1.261413,Brick Front,13,98,0,1,81.02,72.01
21-08-380-015,4/26/2013,295000,2 & 1 Story,3294,93638,108464,R 0040,53,1.261413,Brick Front,14,98,0,1,98.78,89.56
21-08-429-008,8/20/2015,85000,1 Story,925,20050,26776,R 0040,41,0.976659,Wood,9,70,0,0,86.84,91.89
21-08-429-022,3/6/2015,139000,Dr/Bi-Level,1128,40470,46640,R 0040,41,0.976659,Alum/Vinyl,10,98,0,1,124.04,123.23
21-08-430-004,12/18/2009,131000,1 Story,1109,21254,38945,R 0040,41,0.976659,Alum/Vinyl,9,75,0,0,105.35,118.12
21-08-430-010,5/28/2009,128500,1.5 & 1 Story,2148,25389,39601,R 0040,41,0.976659,Alum/Vinyl,5,80,0,0,55.31,59.82
21-08-452-001,3/6/2009,135500,1 Story,1614,36502,50991,R 0040,46,1.040603,Brick,12,88,0,0,94.78,83.95
21-08-452-003,10/11/2012,209500,1 Story,1854,53351,66033,R 0040,46,1.040603,Brick Front,12,98,0,1,106.85,113
21-08-454-002,6/18/2010,138000,Tri-Level,1052,33645,48134,R 0040,46,1.040603,Alum/Vinyl,10,90,0,1,137.26,131.18
21-08-454-003,7/29/2014,155500,1 Story,1484,39811,54300,R 0040,46,1.040603,Brick,12,88,0,1,109.77,104.78
21-08-454-005,8/15/2014,159900,1 Story,1401,36238,48077,R 0040,46,1.040603,Brick,12,89,0,0,102.95,114.13
21-08-454-006,5/1/2009,123000,1 Story,1040,20282,34771,R 0040,46,1.040603,Alum/Vinyl,10,80,0,0,100.3,118.27
21-08-454-007,5/27/2011,115000,1 Story,1269,23646,38135,R 0040,46,1.040603,Brick,12,87,0,0,90.15,90.62
21-08-454-009,9/17/2009,139000,1 Story,1512,33416,45026,R 0040,46,1.040603,Brick,12,90,0,1,89.34,91.93
21-08-455-005,4/24/2009,90000,1 Story,1286,23321,37810,R 0040,46,1.040603,Brick,10,82,0,0,88.2,69.98
21-08-455-012,11/5/2014,108000,1 Story,1599,33333,45843,R 0040,46,1.040603,Brick,12,85,0,1,86.01,67.54
21-08-456-009,10/2/2009,155000,Dr/Bi-Level,1146,40881,50356,R 0040,46,1.040603,Alum/Vinyl,9,98,0,1,131.82,135.25
21-08-456-011,7/3/2015,147400,Dr/Bi-Level,1138,42831,52412,R 0040,46,1.040603,Alum/Vinyl,9,98,0,1,138.17,129.53
21-09-101-003,9/8/2014,74000,1 Story,1040,23678,32287,R 0040,41,0.976659,Alum/Vinyl,5,70,1,0,93.14,71.15
21-09-101-004,5/17/2010,75000,1 Story,720,16519,23135,R 0040,41,0.976659,Alum/Vinyl,4,65,1,0,96.4,104.17
21-09-101-005,4/30/2014,83000,1 Story,1146,20787,27692,R 0040,41,0.976659,Alum/Vinyl,5,70,0,0,72.49,72.43
21-09-101-014,5/26/2015,107500,1.5 Finished,1223,24803,30326,R 0040,41,0.976659,Alum/Vinyl,5,60,0,0,74.39,87.9
21-09-101-018,11/29/2013,60000,1 Story,844,14268,19801,R 0040,41,0.976659,Wood,4,60,0,0,70.38,71.09
21-09-101-022,6/26/2015,117000,1.5 Finished,1248,20392,26672,R 0040,41,0.976659,Alum/Vinyl,5,50,0,0,64.12,93.75
